"This software and accompanying CALeDNA kit is for research purposes only.  Under no circumstances shall the CALeDNA Program nor the University of California be held liable for direct, indirect, special, incidental or consequential loss or damages resulting from the use, misuse, or inability to use this software & kit.";"1. Plan and pack appropriately especially food, water, first aid kit, clothing. 2. Don’t hike at dawn or dusk 3. Make low level noise to avoid wild animals e.g. bears, rattle snakes. 4. Stay on paths until you get to a sampling site. 5. Be aware of dangers & how to avoid e.g. Giardia, poison oak, ticks. 6. Keep emergency numbers handy 7. Leave no trace.";"Enter the sampling date and time";"Where are you? ";"Where are you? /UC Natural Reserve";"Where are you? /Somewhere else";"Where are you? /Coachella Valley MSHCP site";"If at a UC Natural Reserve, select which one";"If at a CVMSHCP site, select which one ";"On your trip you'll choose a site to sample, and fill three tubes of soil from a foot apart from each other.";" The three tubes have a kit number (e.g. K0501) and letters and numbers after a dash (e.g. -A1). Enter the KIT number beginning with K.";"Select the match for the letters and numbers after the dash on your tubes.";"Now walk to the location and choose your place to sample";"Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_latitude";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_longitude";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_altitude";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_precision";"Confirm that the label on the tubes match the name you entered in this form.";"PUT ON FRESH GLOVES. YOU WILL NOW COLLECTING THE SAMPLES";"Avoiding large debris away, fill  3 tubes with soil or sediment from where you're standing. The tubes should be sampled from about a foot apart from each other. These are biological replicates. Screw lids on tight, and place the three tubes back in their whirlpack.";"What type of substrate did you sample? Soil or Sediment.";"Describe the habitat you are sampling from";"What depth are your samples from?";"(optional) Choose from common environmental features to describe where you sampled from. ";"(optional) Choose from common environmental features to describe where you sampled from. /Enclosed water";"(optional) Choose from common environmental features to describe where you sampled from. /Estuary (partially enclosed)";"(optional) Choose from common environmental features to describe where you sampled from. /Open water";"(optional) Choose from common environmental features to describe where you sampled from. /Reef";"(optional) Choose from common environmental features to describe where you sampled from. /Elevated ridge";"(optional) Choose from common environmental features to describe where you sampled from. /Slope/slant";"(optional) Choose from common environmental features to describe where you sampled from. /Basin/wash";"(optional) Choose from common environmental features to describe where you sampled from. /Rock mound";"(optional) Choose from common environmental features to describe where you sampled from. /Pit or ravine";"(optional) Choose from common environmental features to describe where you sampled from. /Flat land/terrace";"(optional) Choose from common environmental features to describe where you sampled from. /Rocky shore";"(optional) Choose from common environmental features to describe where you sampled from. /Beach";"(optional) Choose from common environmental features to describe where you sampled from. /Kelp forest";"(optional) Choose from common environmental features to describe where you sampled from. /Other";"If other, describe the environmental feature";"Describe the environmental setting by making selections from this list.";"Describe the environmental setting by making selections from this list./On roadside";"Describe the environmental setting by making selections from this list./On trail";"Describe the environmental setting by making selections from this list./Near (<5m) road or trail";"Describe the environmental setting by making selections from this list./Near (<5m) buildings";"Describe the environmental setting by making selections from this list./On farm";"Describe the environmental setting by making selections from this list./On garden";"Describe the environmental setting by making selections from this list./On manmade landscape";"Describe the environmental setting by making selections from this list./Near (<2m) stagnant water";"Describe the environmental setting by making selections from this list./Near (<2m) moving water";"Do you have a green soil three-way meter";"If you have a meter, take out the soil meter (if provided). Stick it about 2 inches in the ground, wait 5 minutes, and record the following:";"Light";"pH";"Moisture";"Take a photo of the environment you sampled";"(*Optional*) Regarding this site you just visited, do you have any comments or concerns to share with us?";"Thank you for collecting for CALeDNA!";"You can SUBMIT now or save as draft, then reload the form by pressing the number in the upper left corner of the form when connected to wifi, and then scroll to the bottom, uncheck 'save as draft' and press the SUBMIT button. Make sure the data are submitted by checking that the upper left number says 0 and no more unsubmitted forms are saved.";"_id";"_uuid";"_submission_time";"_validation_status";"_index"
"";"OK";"2019-11-24T13:15:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Fort Ord Natural Reserve";"";"";"K0620";"C3";"";"36.680978 -121.776397 4.905120849609375 6.432000160217285";"36.680978";"-121.776397";"4.905120849609375";"6.432000160217285";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"1574629674657962340933252514555-13_8_4.jpg";"Neotoma woodrat trail";"";"";"41609565";"e4345a5c-8646-46b4-b364-5ee6b87deaad";"2019-11-24T22:27:08";"";"93"
"";"OK";"2019-11-24T13:30:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Fort Ord Natural Reserve";"";"";"K0615";"A1";"";"36.680966 -121.776413 5.133453369140625 5.360000133514404";"36.680966";"-121.776413";"5.133453369140625";"5.360000133514404";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"On trail";"0";"1";"0";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"15746303804337046323870709304805-13_19_56.jpg";"Sand fleas we've never seen before";"";"";"41609566";"c0b60237-7118-436a-ab94-d60cd692cd9e";"2019-11-24T22:27:13";"";"94"
"";"OK";"2019-11-24T14:00:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Fort Ord Natural Reserve";"";"";"K0751";"M8";"";"36.685547 -121.775812 -8.061370849609375 4.288000106811523";"36.685547";"-121.775812";"-8.061370849609375";"4.288000106811523";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15746325324519099609822605002239-13_55_41.jpg";"Snake pit adjacent";"";"";"41609570";"6024411d-8a86-4de5-8461-6f996ad120b5";"2019-11-24T22:27:23";"";"95"
"";"OK";"2019-11-24T14:15:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Fort Ord Natural Reserve";"";"";"K0627";"T9";"";"36.685509 -121.775126 5.606719970703125 8.576000213623047";"36.685509";"-121.775126";"5.606719970703125";"8.576000213623047";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"1574633691207889182605699512725-14_14_58.jpg";"Oak grove with camping";"";"";"41609572";"92648287-7c1e-4021-a69c-d368a10bea02";"2019-11-24T22:27:32";"";"96"
"";"OK";"2019-11-24T11:30:00.000-08:00";"Somewhere else";"0";"1";"0";"";"";"";"K0691";"C3";"";"34.031807 -118.683323 -31.600000381469727 42.01599884033203";"34.031807";"-118.683323";"-31.600000381469727";"42.01599884033203";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Elevated ridge";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"On manmade landscape";"0";"0";"0";"0";"0";"0";"1";"0";"0";"No";"";"";"";"";"15746235492943417579780349089598-11_26_10.jpg";"Malibu Lagoon";"";"";"41779373";"9b006ff7-639e-4a90-8746-6edfc9aeb601";"2019-11-26T21:30:13";"";"97"
"";"OK";"2019-11-24T11:45:00.000-08:00";"Somewhere else";"0";"1";"0";"";"";"";"KO691";"T9";"";"34.031979 -118.683378 0 32.30500030517578";"34.031979";"-118.683378";"0";"32.30500030517578";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Elevated ridge";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"On manmade landscape";"0";"0";"0";"0";"0";"0";"1";"0";"0";"No";"";"";"";"";"15746238970006918869325140776141-11_31_52.jpg";"Malibu Lagoon";"";"";"41779380";"f63bc6ab-4cbc-4153-86e5-d35bcbad00e7";"2019-11-26T21:30:19";"";"98"
"";"OK";"2019-11-24T11:43:00.000-08:00";"Somewhere else";"0";"1";"0";"";"";"";"KO699";"T9";"";"34.03248 -118.685207 0 30.097000122070312";"34.03248";"-118.685207";"0";"30.097000122070312";"OK";"";"";"Sediment";"Fully submerged ";"Submerged 2m-10m";"Basin/wash";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"15746247404133410307330348139226-11_45_52.jpg";"Near the tide water level bridge";"";"";"41779388";"fa6b8912-20c2-4612-b48a-46e1d2480a58";"2019-11-26T21:30:24";"";"99"
"";"OK";"2019-11-23T12:15:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"San Joaquin Marsh Reserve";"";"";"K0682";"K6";"";"33.659896 -117.860328 14.69927978515625 165";"33.659896";"-117.860328";"14.69927978515625";"165";"OK";"";"";"Soil";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Basin/wash";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-12_5_38.jpg";"Middle marsh dock area, Chino clay";"";"";"42566245";"ef2c3eb3-c38e-40c3-bdbb-983941266462";"2019-12-07T15:34:11";"";"100"
"";"OK";"2019-11-23T12:30:00.000-08:00";"Somewhere else";"0";"1";"0";"";"";"";"K0682";"B2";"";"33.638702 -117.843946 65.75779724121094 65";"33.638702";"-117.843946";"65.75779724121094";"65";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-12_33_38.jpg";"UCI Ecological Preserve";"";"";"42566255";"7dfdf0c3-bac6-4e3a-a90d-90017185f0a2";"2019-12-07T15:34:14";"";"101"
"";"OK";"2019-12-07T09:30:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0693";"G5";"";"33.469515 -117.042512 0 474.1180114746094";"33.469515";"-117.042512";"0";"474.1180114746094";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"20191207_092443-9_24_53.jpg";"";"";"";"42572552";"64d60c6a-4f12-40b5-af52-53247abd82ce";"2019-12-07T17:25:47";"";"102"
"";"OK";"2019-12-07T09:45:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0695";"T9";"";"33.505291 -117.101656 0 1799.9990234375";"33.505291";"-117.101656";"0";"1799.9990234375";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"20191207_094600-9_46_8.jpg";"Transitioning to sandy soil, moving up to hilltop";"";"";"42573642";"1693fea6-c085-4819-8a31-2f6732bfb062";"2019-12-07T17:46:46";"";"103"
"";"OK";"2019-11-23T12:45:00.000-08:00";"Somewhere else";"0";"1";"0";"";"";"";"K0682";"T9";"";"33.638919 -117.84381 66.30435943603516 65";"33.638919";"-117.84381";"66.30435943603516";"65";"OK";"";"";"Soil";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Basin/wash";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-12_39_42.jpg";"UCI Ecological Preserve, vernal pool #2";"";"";"42574015";"706a84f0-17a9-4b9a-8b9a-905b514fda6e";"2019-12-07T17:53:22";"";"104"
"";"OK";"2019-11-23T12:45:00.000-08:00";"Somewhere else";"0";"1";"0";"";"";"";"K0682";"M8";"";"33.638843 -117.843887 64.73075866699219 65";"33.638843";"-117.843887";"64.73075866699219";"65";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-12_46_10.jpg";"UCI ecological preserve";"";"";"42574021";"86901c56-5b8f-49ff-8d23-f478fb322b87";"2019-12-07T17:53:26";"";"105"
"";"OK";"2019-12-07T10:00:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0662";"A1";"";"33.469515 -117.042512 0 110";"33.469515";"-117.042512";"0";"110";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Elevated ridge";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"20191207_095821-9_59_39.jpg";"Top of hill";"";"";"42574560";"b20f366f-a575-4236-b2ab-c633c5dbd397";"2019-12-07T18:01:07";"";"106"
"";"OK";"2019-12-07T09:30:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0661";"T9";"";"33.509882 -117.047732 444.0260925292969 5898.580786401294";"33.509882";"-117.047732";"444.0260925292969";"5898.580786401294";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-9_36_26.jpg";"";"";"";"42575403";"00207620-87e9-4127-9d5e-72d4f3aeba6f";"2019-12-07T18:16:47";"";"107"
"";"OK";"2019-12-07T10:30:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0837";"E4";"";"33.847259 -116.313246 192.96578192272747 6.000906205260658";"33.847259";"-116.313246";"192.96578192272747";"6.000906205260658";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-10_26_28.jpg";"Water 5 cm deep";"";"";"42576061";"d8df9107-a753-40ac-b879-e412f4c60377";"2019-12-07T18:27:11";"";"108"
"";"OK";"2019-12-07T10:30:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0695";"E4";"";"33.468055 -117.042667 430.0831298828125 399.5740051269531";"33.468055";"-117.042667";"430.0831298828125";"399.5740051269531";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"20191207_102447-10_26_57.jpg";"";"";"";"42576079";"fb358e6d-daf1-4043-ba44-3b13146101c0";"2019-12-07T18:27:32";"";"109"
"";"OK";"2019-12-07T10:30:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0757";"G5";"";"33.847269 -116.313247 156.7930908203125 4.288000106811523";"33.847269";"-116.313247";"156.7930908203125";"4.288000106811523";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757431600425452908927392210662-10_26_4.jpg";"1ft";"";"";"42576085";"86f80628-2f2c-47e7-89c7-d7ae4b1bbdcd";"2019-12-07T18:27:43";"";"110"
"";"OK";"2019-12-07T11:15:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0661";"G5";"";"33.470195 -117.042564 405.0396728515625 3.9000000953674316";"33.470195";"-117.042564";"405.0396728515625";"3.9000000953674316";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"15757389873801282498091797188810-9_16_38.jpg";"Inky gill mushroom, rainy day, trail, near oak, sage/scrub land,";"";"";"42722834";"450a0591-2f6a-4909-9659-776b4cc0e022";"2019-12-10T01:23:52";"";"111"
"";"OK";"2019-12-07T10:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0616";"A1";"";"33.847359 -116.313213 193.032715161331 9.220689365017614";"33.847359";"-116.313213";"193.032715161331";"9.220689365017614";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-10_37_50.jpg";"Water 2.5 ft deep";"";"";"42576803";"8428a52d-a83f-4f6f-8dc5-0934505f251d";"2019-12-07T18:38:35";"";"112"
"";"OK";"2019-12-07T10:00:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0682";"E4";"";"33.468552 -117.046065 444.2341182700723 8.447439868097057";"33.468552";"-117.046065";"444.2341182700723";"8.447439868097057";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-9_54_1.jpg";"Collecting under toyon, along hill. No longer as sandy sediment, just on the top edge.";"";"";"42577124";"9d7588b0-e47c-4084-9d5b-0131094b4b93";"2019-12-07T18:43:15";"";"113"
"";"OK";"2019-12-07T10:45:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0661";"M8";"";"33.465972 -117.041397 467.97925901372827 51.12968714215056";"33.465972";"-117.041397";"467.97925901372827";"51.12968714215056";"OK";"";"";"Soil";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Basin/wash";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-10_42_32.jpg";"Downstream of culvert, nearby nonnative ice plants present. Below an oak";"";"";"42577232";"eb54e3cd-d1e7-455a-9baf-d94a28750e1c";"2019-12-07T18:44:35";"";"114"
"";"OK";"2019-12-07T11:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0774";"T9";"";"33.847391 -116.313202 193.08568997939136 7.215150803633969";"33.847391";"-116.313202";"193.08568997939136";"7.215150803633969";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-10_47_56.jpg";"Water depth 1.5 ft";"";"";"42577773";"457bfd12-0905-4bdc-9d39-2b8d6c028821";"2019-12-07T18:54:40";"";"115"
"";"OK";"2019-12-07T11:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0838";"M8";"";"33.847478 -116.313244 193.59238765041425 9.420580929224988";"33.847478";"-116.313244";"193.59238765041425";"9.420580929224988";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-10_55_48.jpg";"Water 2.5 ft";"";"";"42577860";"70b3be5c-988a-44af-9445-cafd29157cdc";"2019-12-07T18:57:04";"";"116"
"";"OK";"2019-12-07T10:15:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0693";"A1";"";"33.472486 -117.061237 418.6511535644531 93.53110367462335";"33.472486";"-117.061237";"418.6511535644531";"93.53110367462335";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-10_17_11.jpg";"";"";"";"42578390";"546ee056-9901-474a-acf2-4ce9b8e3a7d3";"2019-12-07T19:10:11";"";"117"
"";"OK";"2019-12-07T11:15:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0665";"E4";"";"33.46584 -117.041454 475.7267191303131 38.953551233221454";"33.46584";"-117.041454";"475.7267191303131";"38.953551233221454";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-11_11_31.jpg";"Clear patch near shrubs. Bobcats and mountain lions spotted nearby";"";"";"42578449";"8b098552-e39c-430d-b40e-e2ddb8ba583e";"2019-12-07T19:12:30";"";"118"
"";"OK";"2019-12-07T11:30:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0693";"M8";"";"33.466559 -117.038347 505.3965803143232 25.690302560682863";"33.466559";"-117.038347";"505.3965803143232";"25.690302560682863";"OK";"";"";"Soil";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"On trail Near (<5m) road or trail";"0";"1";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-11_18_49.jpg";"Possibly on former Native American campsite, in area that floods from time to time so probably marsh-like vegetation";"";"";"42578686";"32a73c23-cc57-45b3-b63d-b08d4f337490";"2019-12-07T19:19:40";"";"119"
"";"OK";"2019-11-23T11:45:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"San Joaquin Marsh Reserve";"";"";"K0706";"E4";"";"33.654204 -117.855748 7.191155517898412 9.346928660743899";"33.654204";"-117.855748";"7.191155517898412";"9.346928660743899";"OK";"";"";"Soil";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Basin/wash";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-11_34_35.jpg";"Vernal pool";"";"";"42578718";"cbe6c6ea-c6cd-427b-a6bc-898398f80fd6";"2019-12-07T19:20:14";"";"120"
"";"OK";"2019-12-07T11:30:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0665";"T9";"";"33.4672 -117.037747 499.1020426996213 32.722634916804196";"33.4672";"-117.037747";"499.1020426996213";"32.722634916804196";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-11_25_36.jpg";"Downslope of hill we’ve been walking on";"";"";"42579100";"5608bb1f-cd56-471c-a476-1cd0632e7ea6";"2019-12-07T19:31:02";"";"121"
"";"OK";"2019-12-07T11:45:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Emerson Oaks Reserve";"";"";"K0661";"K6";"";"33.467731 -117.037349 491.0547369226461 72.53893476558794";"33.467731";"-117.037349";"491.0547369226461";"72.53893476558794";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant Basin/wash";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-11_31_49.jpg";"Near camera traps that have found deer and lions. Samples collected under log with lichen";"";"";"42579187";"ff014686-7376-4246-871d-edd3346581bc";"2019-12-07T19:32:55";"";"122"
"";"OK";"2019-12-07T11:15:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0836";"M8";"";"33.847466 -116.313239 193.5451814942062 9.223614760744162";"33.847466";"-116.313239";"193.5451814942062";"9.223614760744162";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-11_2_44.jpg";"Water depth 2 ft";"";"";"42581309";"22232e30-6550-4224-beda-c96ca1171b35";"2019-12-07T20:02:46";"";"123"
"";"OK";"2019-12-07T11:15:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0755";"E4";"";"33.847525 -116.31323 193.65935282222927 9.46298316188456";"33.847525";"-116.31323";"193.65935282222927";"9.46298316188456";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-11_14_37.jpg";"Water depth 1.5 ft";"";"";"42581321";"2419566c-2fdf-4d08-954d-f28615962874";"2019-12-07T20:03:06";"";"124"
"";"OK";"2019-12-07T11:30:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0834";"G5";"";"33.847527 -116.313225 193.5763274440542 9.200242116483357";"33.847527";"-116.313225";"193.5763274440542";"9.200242116483357";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-11_24_10.jpg";"Water depth 2.5 ft";"";"";"42581356";"060a5e78-790f-4f6e-b91d-010c56ce2574";"2019-12-07T20:04:05";"";"125"
