"taxon_id","canonical_name","zone","sand_type","habitat_type","median_tide_line","protected","location_in_harbor","location"
314281,"Pseudoalteromonas tunicata","Unprotected_outer_beach","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
338190,"Nitrosopumilaceae","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
260706,"Olavius ilvae Gamma 3 endosymbiont","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
708122,"Sphingobacteriales bacterium KIY","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
4764,"Saprolegniaceae",,,,,,,
543732,"Paramoritella","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
1925025,"Ponticoccus sp.","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
349742,"Sedimenticola","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
672013,"Phoronis vancouverensis","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
1620215,"Sulfuricaulis limicola","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
109319,"sulfur-oxidizing bacterium NDII1.1","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1141738,"Bossiella frondescens","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1158810,"Stephanoecidae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
976,"Bacteroidetes","Unprotected_outer_beach","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
31481,"Hildenbrandia rubra","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
396410,"Amphisiella","Unprotected_tidepool","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
1485,"Clostridium","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1852973,"Coeloseira compressa","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
80864,"Comamonadaceae","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
224464,"Kofleriaceae","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
55170,"Didymella","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
506,"Alcaligenaceae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1891926,"Fuerstia marisgermanicae","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point exposed unprotected"
1227544,"Formosa sp. CZ-AX1","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
31441,"Solieriaceae","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
589342,"Pyrenomonadales","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
980252,"Planctomyces sp. FF15","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
296669,"Ankylochrysis","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
133208,"Desulfomicrobium sp. La1.1","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
34067,"Cycloclasticus","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
1010401,"gamma proteobacterium SCGC AAA166-J03","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point exposed unprotected"
234418,"bacterium Ellin6067","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1936988,"Saprospirales","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
490051,"Phoronopsis harmeri","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
475934,"Nitrospira sp. enrichment culture clone Aa01","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
237,"Flavobacterium","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
983548,"Dokdonia sp. 4H-3-7-5","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
47420,"Hydrogenophaga","Marsh_runoff","silt","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1560324,"Arenimicrobium luteum","Marsh_runoff","silt","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1253870,"Septoglomus furcatum","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
585455,"Thiohalobacter thiocyanaticus","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1313769,"Cytophagia bacterium IMCC15152","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
58369,"Chondrostereum purpureum","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
863513,"Caldilineaceae bacterium enrichment culture clone Ac-G2",,,,,,,
982,"Saccharicrinis fermentans",,,,,,,
1410606,"Candidatus Nitrosopelagicus brevis","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
200643,"Bacteroidia","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1136722,"gamma proteobacterium enrichment culture clone CTBE CDB1001C10","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
281913,"Catenomyces persicinus",,,,,,,
213849,"Campylobacterales","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
1068896,"Saccharophagus sp. MM1-2b","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
18,"Pelobacter","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
60136,"Sulfitobacter","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
56724,"Pholidae","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point exposed unprotected"
2040,"Aeromicrobium","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1046,"Chromatiaceae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","Low","No","Inside","Pillar Point embankment unprotected"
1027578,"planctomycete DDSe3021","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
375581,"Spathidiidae","Unprotected_outer_beach","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
192904,"Kriegella aquimaris","Unprotected_outer_beach","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
317963,"Rhodobacteraceae bacterium TY","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1495100,"Rhynchospio glutaea",,,,,,,
416169,"Rhodanobacter thiooxydans","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
194924,"Desulfovibrionaceae","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
48935,"Novosphingobium aromaticivorans",,,,,,,
1286026,"Rhodovibrio sp. K3-7B","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","Low","No","Inside","Pillar Point embankment unprotected"
1853224,"Rhodothermales","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
134623,"Opitutaceae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
3028,"Chroomonas","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
72294,"Campylobacteraceae","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
99926,"Gastrostyla steinii","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1986204,"Brevefilum fermentans","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
28077,"Nitrospirillum amazonense","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1911520,"Actinomycetales bacterium","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
163220,"Thermomonas sp. N4","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
306,"Pseudomonas sp.","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
1959104,"Nitrosopumilus oxyclinae","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1715409,"Rhynchospio foliosa","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
450545,"Pseudoalteromonas sp. BSw20682","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
1510150,"Permianibacter aggregans","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
35151,"Erythrotrichia carnea","Unprotected_tidepool","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
131079,"Limnobacter","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
673113,"Spiniferodinium galeiforme","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
1003021,"Biddulphia alternans","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1874339,"Chaetonotus antrumus","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1714838,"Verrucomicrobium sp. IMCC25902","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
44471,"Microcoleus","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
155978,"Acaryochloris marina","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1936081,"Seonamhaeicola sp. S2-3","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
2864,"Dinophyceae","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
642604,"Lobulomyces","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
1811807,"Sulfuriflexus mobilis","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
37097,"Rhodomonas marina","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
415747,"Thiohalomonas denitrificans","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
161493,"Anaeromyxobacter dehalogenans","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1391543,"delta proteobacterium WX81","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
541000,"Ruminococcaceae","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
113,"Gemmata","Unprotected_tidepool","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
204455,"Rhodobacterales","Marsh_runoff","silt","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1714837,"Verrucomicrobium sp. IMCC25901","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
314318,"Prolixibacter","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
52443,"Vibrio tapetis","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1792616,"Eudendrium caraiuru","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
662077,"Coryne uchidai","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
292270,"Ifremeria nautilei gill symbiont","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
84356,"sulfate-reducing bacterium R-ButA1","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1314178,"gamma proteobacterium IMCC14314","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
1808761,"Marivirga sp. CR-23","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
939632,"delta proteobacterium SCGC AAA300-D09","Marsh_runoff","silt","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
114106,"Pelobacter sp. A3b3","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
5807,"Cryptosporidium parvum","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
265718,"Aquimonas","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1935934,"Christensenella sp.","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
235591,"endosymbiont of unidentified scaly snail","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
229920,"Leptolinea tardivitalis","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
1519565,"Fistulifera solaris","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point exposed unprotected"
444440,"Anderseniella baltica","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
37635,"Planctomyces sp.","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","Low","No","Inside","Pillar Point embankment unprotected"
69277,"Phyllobacteriaceae","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point exposed unprotected"
33640,"Asterionellopsis glacialis","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
574892,"Kriegella","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
49181,"Zoogloea sp.","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
260707,"Olavius algarvensis Delta 4 endosymbiont","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
1027607,"planctomycete DDD3G8","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
117208,"Desulfomonile limimaris","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
31989,"Rhodobacteraceae","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
768503,"Cytophagia","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
188977,"Protaspis","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1925025,"Ponticoccus sp.","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
351017,"Roseobacter sp. UAzPsJAC-1b","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
69541,"Desulfuromonadales","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1157309,"Luteolibacter cuticulihirudinis","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
869715,"Candidatus Giganthauma karukerense",,,,,,,
37635,"Planctomyces sp.","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1530471,"delta proteobacterium FM1A-E7","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
645467,"Desulfosarcina sp. SD1","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
53501,"Thalassobius gelatinovorus","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
67474,"Naviculaceae","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
455433,"Pelagicoccus","Unprotected_tidepool","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
912552,"Conexibacter arvalis",,,,,,,
209620,"Glomus sp. 5014b25.Llao5","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
870733,"Brachyphoris brevistipitata","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
72276,"Ectothiorhodospiraceae","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
247634,"marine gamma proteobacterium HTCC2148","Unprotected_tidepool","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
939556,"Flavobacterium sp. SCGC AAA298-K20","Unprotected_outer_beach","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
913108,"anaerobic bacterium MO-CFX2","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
35838,"Holophaga","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
247633,"marine gamma proteobacterium HTCC2143","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
265487,"Blastopirellula","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
5989,"Haptorida","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
2949,"Symbiodinium","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
878608,"gamma proteobacterium OR-211","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1452997,"Pontibacter sp. HJ8","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
445,"Legionella","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
429014,"Desulfopila","Marsh_runoff","silt","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1518150,"Thalassotalea sp. HMF2303","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
572971,"alpha proteobacterium enrichment culture clone B4","Unprotected_tidepool","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
889109,"Thermobaculum sp. enrichment culture clone VanCtr100","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
111868,"Perophora japonica","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
1480694,"Spirochaeta lutea","Marsh_runoff","silt","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1655477,"Terrimonas sp. UBH14",,,,,,,
146,"Spirochaeta","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
1167211,"Polydora haswelli","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
181070,"Proteocatella sphenisci","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
81468,"Aminobacterium colombiense","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1154586,"Gaiella","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
214925,"Leptocottus armatus","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
304258,"Clinocottus analis","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1752674,"Navicula symmetrica","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point exposed unprotected"
623282,"Psychrilyobacter","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
48464,"Prosthecobacter fusiformis","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","Low","No","Inside","Pillar Point embankment unprotected"
106591,"Ensifer","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1703126,"Rhizomicrobium sp. URHE0027","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
685828,"Armatimonas rosea","Unprotected_tidepool","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
490187,"Haematobacter sp. LM6","Unprotected_outer_beach","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
665467,"Bauldia litoralis","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
420539,"Oblongichytrium","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
1209074,"Biecheleria","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
142497,"Acrosymphyton purpuriferum","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
240429,"Pyrophyllon","Unprotected_tidepool","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
478121,"Chroomonas sp. M0874","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
33845,"Rhizosoleniaceae","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1352461,"Amphiascoides atopus","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
201174,"Actinobacteria","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
467092,"Acidimicrobidae bacterium YM18-244","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
1337832,"Sphingobacteriia bacterium DG1445","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
5073,"Penicillium","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1514080,"Lewinella xylanilytica","Unprotected_outer_beach","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
47022,"Orbilia","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
68331,"Laminariocolax aecidioides","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
72273,"Thiotrichales","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1178426,"Flavobacterium sp. BF-CAS-BP4","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
551322,"Dyella sp. 528F-2","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
125216,"Roseomonas","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1637825,"Vibrio sp. MA_27","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
1955566,"Chrysophyceae sp.","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
22,"Shewanella","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
265554,"Amphora coffeiformis","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","Low","No","Inside","Pillar Point embankment unprotected"
396322,"Desulfatiferula olefinivorans","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
57493,"Kocuria","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1010324,"gamma proteobacterium SCGC AAA076-F07","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
33849,"Bacillariophyceae","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
186479,"Kouleothrix aurantiaca",,,,,,,
707168,"Corythionella minima","Unprotected_tidepool","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
230745,"Selenidium terebellae","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
1286018,"Rhodovibrio sp. K12-3A","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
939638,"gamma proteobacterium SCGC AAA003-F05","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
204447,"Skermanella","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
939692,"gamma proteobacterium SCGC AAA288-P03","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
467092,"Acidimicrobidae bacterium YM18-244","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
939692,"gamma proteobacterium SCGC AAA288-P03","Unprotected_tidepool","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
1170456,"Flaviramulus aquimarinus","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
1892851,"Flavitalea sp. AN120636","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1486346,"Septoglomus sp. ZS-2014","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
286420,"Hahella ganghwensis","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
210452,"Grammatophora","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
69277,"Phyllobacteriaceae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
195220,"Caulleriella parva","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
